feature,mean_abs_shap,signed_mean_shap,task,model,target
F4_stroke_count,0.0,0.0,house,Lasso Regression,depression
p95_speed,0.0,0.0,house,Lasso Regression,depression
median_speed,0.0,0.0,house,Lasso Regression,depression
median_acceleration,0.0,0.0,house,Lasso Regression,depression
path_length,0.0,0.0,house,Lasso Regression,depression
direction_concentration,0.0,0.0,house,Lasso Regression,depression
stop_ratio,0.0,0.0,house,Lasso Regression,depression
dominant_angle,0.0,0.0,house,Lasso Regression,depression
straightness,0.0,0.0,house,Lasso Regression,depression
height,0.0,0.0,house,Lasso Regression,depression
width,0.0,0.0,house,Lasso Regression,depression
mean_pressure,0.0,0.0,house,Lasso Regression,depression
duty_cycle,0.44188001327111015,0.15865644900519107,house,Lasso Regression,anxiety
aspect_ratio,0.42303503105762486,0.06366207724792348,house,Lasso Regression,anxiety
height,0.23719980783062647,-0.06203604278333016,house,Lasso Regression,anxiety
median_acceleration,0.22540805533205138,0.022883867892967882,house,Lasso Regression,anxiety
pen_up_ratio,0.20565635839906107,0.027987683232860463,house,Lasso Regression,anxiety
F4_stroke_count,0.0,0.0,house,Lasso Regression,anxiety
F1_in_air_time,0.0,0.0,house,Lasso Regression,anxiety
F3_total_time,0.0,0.0,house,Lasso Regression,anxiety
F2_on_paper_time,0.0,0.0,house,Lasso Regression,anxiety
p95_speed,0.0,0.0,house,Lasso Regression,anxiety
median_speed,0.0,0.0,house,Lasso Regression,anxiety
path_length,0.0,0.0,house,Lasso Regression,anxiety
stop_ratio,0.0,0.0,house,Lasso Regression,anxiety
direction_concentration,0.0,0.0,house,Lasso Regression,anxiety
dominant_angle,0.0,0.0,house,Lasso Regression,anxiety
width,0.0,0.0,house,Lasso Regression,anxiety
straightness,0.0,0.0,house,Lasso Regression,anxiety
mean_pressure,0.0,0.0,house,Lasso Regression,anxiety
ink_density,0.0,0.0,house,Lasso Regression,anxiety
std_slant,0.0,0.0,house,Lasso Regression,anxiety
F1_in_air_time,0.0,0.0,house,Lasso Regression,stress
F2_on_paper_time,0.0,0.0,house,Lasso Regression,stress
F3_total_time,0.0,0.0,house,Lasso Regression,stress
F4_stroke_count,0.0,0.0,house,Lasso Regression,stress
duty_cycle,0.0,0.0,house,Lasso Regression,stress
path_length,0.0,0.0,house,Lasso Regression,stress
median_acceleration,0.0,0.0,house,Lasso Regression,stress
median_speed,0.0,0.0,house,Lasso Regression,stress
p95_speed,0.0,0.0,house,Lasso Regression,stress
stop_ratio,0.0,0.0,house,Lasso Regression,stress
straightness,0.0,0.0,house,Lasso Regression,stress
dominant_angle,0.0,0.0,house,Lasso Regression,stress
direction_concentration,0.0,0.0,house,Lasso Regression,stress
mean_pressure,0.0,0.0,house,Lasso Regression,stress
width,0.0,0.0,house,Lasso Regression,stress
height,0.0,0.0,house,Lasso Regression,stress
aspect_ratio,0.0,0.0,house,Lasso Regression,stress
ink_density,0.0,0.0,house,Lasso Regression,stress
mean_slant,0.0,0.0,house,Lasso Regression,stress
std_slant,0.0,0.0,house,Lasso Regression,stress
pen_up_ratio,0.948914920724996,0.12913741361038975,house,Elastic Net,TOTAL_DASS
duty_cycle,0.7252683311013379,0.2604066591214221,house,Elastic Net,TOTAL_DASS
median_acceleration,0.6103825189628381,0.0619672305301879,house,Elastic Net,TOTAL_DASS
height,0.5807252193821999,-0.15187994832052049,house,Elastic Net,TOTAL_DASS
aspect_ratio,0.47419122359355836,0.0713605164830624,house,Elastic Net,TOTAL_DASS
abs_mean_slant,0.3419745028793792,0.012310569209256541,house,Elastic Net,TOTAL_DASS
std_slant,0.3184370241546449,0.05744767060482171,house,Elastic Net,TOTAL_DASS
p95_pen_up_speed,0.26016224549693556,-0.025613501621308956,house,Elastic Net,TOTAL_DASS
p95_speed,0.03448629710700799,-0.003190624518220841,house,Elastic Net,TOTAL_DASS
median_speed,0.0,0.0,house,Elastic Net,TOTAL_DASS
path_length,0.0,0.0,house,Elastic Net,TOTAL_DASS
F3_total_time,0.0,0.0,house,Elastic Net,TOTAL_DASS
F4_stroke_count,0.0,0.0,house,Elastic Net,TOTAL_DASS
F2_on_paper_time,0.0,0.0,house,Elastic Net,TOTAL_DASS
F1_in_air_time,0.0,0.0,house,Elastic Net,TOTAL_DASS
stop_ratio,0.0,0.0,house,Elastic Net,TOTAL_DASS
straightness,0.0,0.0,house,Elastic Net,TOTAL_DASS
mean_pressure,0.0,0.0,house,Elastic Net,TOTAL_DASS
width,0.0,0.0,house,Elastic Net,TOTAL_DASS
dominant_angle,0.0,0.0,house,Elastic Net,TOTAL_DASS
pen_up_ratio,0.2661191029093071,0.036216031502348575,house,Elastic Net,depression
duty_cycle,0.21619185411971611,0.07762340646404833,house,Elastic Net,depression
std_slant,0.16675940687522045,0.03008425135819235,house,Elastic Net,depression
abs_mean_slant,0.1583474151787737,0.005700269456500228,house,Elastic Net,depression
aspect_ratio,0.10650959151553097,0.016028511458624013,house,Elastic Net,depression
direction_concentration,0.07085137111012944,-0.002264884446632053,house,Elastic Net,depression
height,0.047629845913981644,-0.012456869952411824,house,Elastic Net,depression
median_acceleration,0.03531748401007557,0.0035855002484627527,house,Elastic Net,depression
F2_on_paper_time,0.031018944437661452,-0.007889378553211115,house,Elastic Net,depression
p95_pen_up_speed,0.01130688194420961,-0.0011131854987520592,house,Elastic Net,depression
median_pen_up_speed,0.010754655265788168,-0.00275604214111762,house,Elastic Net,depression
p95_speed,0.0,0.0,house,Elastic Net,depression
median_speed,0.0,0.0,house,Elastic Net,depression
F3_total_time,0.0,0.0,house,Elastic Net,depression
F1_in_air_time,0.0,0.0,house,Elastic Net,depression
path_length,0.0,0.0,house,Elastic Net,depression
F4_stroke_count,0.0,0.0,house,Elastic Net,depression
mean_pressure,0.0,0.0,house,Elastic Net,depression
width,0.0,0.0,house,Elastic Net,depression
straightness,0.0,0.0,house,Elastic Net,depression
median_acceleration,0.20892550723093833,0.02121052728085125,house,Elastic Net,stress
pen_up_ratio,0.1668591333367237,0.02270778596242601,house,Elastic Net,stress
ink_density,0.136478166473949,0.015069721669992594,house,Elastic Net,stress
p95_pen_up_speed,0.08721050525446651,-0.008586051421349538,house,Elastic Net,stress
duty_cycle,0.08275159802311637,0.029711854570343386,house,Elastic Net,stress
abs_mean_slant,0.0580335036068668,0.0020891190910217175,house,Elastic Net,stress
height,0.05298315387003238,-0.013856947146534345,house,Elastic Net,stress
F1_in_air_time,0.043682095950562425,0.03734078772060172,house,Elastic Net,stress
std_slant,0.03605815887193708,0.0065050765971402654,house,Elastic Net,stress
path_length,0.00587208334968388,0.002961092442098673,house,Elastic Net,stress
F3_total_time,0.004040935990911616,0.0029450606798974077,house,Elastic Net,stress
F2_on_paper_time,0.0,0.0,house,Elastic Net,stress
F4_stroke_count,0.0,0.0,house,Elastic Net,stress
p95_speed,0.0,0.0,house,Elastic Net,stress
median_speed,0.0,0.0,house,Elastic Net,stress
dominant_angle,0.0,0.0,house,Elastic Net,stress
stop_ratio,0.0,0.0,house,Elastic Net,stress
aspect_ratio,0.0,0.0,house,Elastic Net,stress
width,0.0,0.0,house,Elastic Net,stress
mean_pressure,0.0,0.0,house,Elastic Net,stress
duty_cycle,0.20615898335029995,0.07402111715066648,house,Elastic Net,anxiety
aspect_ratio,0.16494511831235933,0.02482240971253963,house,Elastic Net,anxiety
height,0.11794856204909533,-0.030847672721281152,house,Elastic Net,anxiety
pen_up_ratio,0.08939397681510361,0.012165586931049225,house,Elastic Net,anxiety
median_acceleration,0.07033514645455197,0.007140562023515452,house,Elastic Net,anxiety
abs_mean_slant,0.026071535930457353,0.000938536191327457,house,Elastic Net,anxiety
F1_in_air_time,0.0,0.0,house,Elastic Net,anxiety
F3_total_time,0.0,0.0,house,Elastic Net,anxiety
F2_on_paper_time,0.0,0.0,house,Elastic Net,anxiety
p95_speed,0.0,0.0,house,Elastic Net,anxiety
median_speed,0.0,0.0,house,Elastic Net,anxiety
path_length,0.0,0.0,house,Elastic Net,anxiety
F4_stroke_count,0.0,0.0,house,Elastic Net,anxiety
direction_concentration,0.0,0.0,house,Elastic Net,anxiety
dominant_angle,0.0,0.0,house,Elastic Net,anxiety
stop_ratio,0.0,0.0,house,Elastic Net,anxiety
straightness,0.0,0.0,house,Elastic Net,anxiety
mean_pressure,0.0,0.0,house,Elastic Net,anxiety
width,0.0,0.0,house,Elastic Net,anxiety
mean_slant,0.0,0.0,house,Elastic Net,anxiety
pen_up_ratio,0.2661191029093071,0.036216031502348575,house,Elastic Net,depression
duty_cycle,0.21619185411971611,0.07762340646404833,house,Elastic Net,depression
std_slant,0.16675940687522045,0.03008425135819235,house,Elastic Net,depression
abs_mean_slant,0.1583474151787737,0.005700269456500228,house,Elastic Net,depression
aspect_ratio,0.10650959151553097,0.016028511458624013,house,Elastic Net,depression
direction_concentration,0.07085137111012944,-0.002264884446632053,house,Elastic Net,depression
height,0.047629845913981644,-0.012456869952411824,house,Elastic Net,depression
median_acceleration,0.03531748401007557,0.0035855002484627527,house,Elastic Net,depression
F2_on_paper_time,0.031018944437661452,-0.007889378553211115,house,Elastic Net,depression
p95_pen_up_speed,0.01130688194420961,-0.0011131854987520592,house,Elastic Net,depression
median_pen_up_speed,0.010754655265788168,-0.00275604214111762,house,Elastic Net,depression
p95_speed,0.0,0.0,house,Elastic Net,depression
median_speed,0.0,0.0,house,Elastic Net,depression
F3_total_time,0.0,0.0,house,Elastic Net,depression
F1_in_air_time,0.0,0.0,house,Elastic Net,depression
path_length,0.0,0.0,house,Elastic Net,depression
F4_stroke_count,0.0,0.0,house,Elastic Net,depression
mean_pressure,0.0,0.0,house,Elastic Net,depression
width,0.0,0.0,house,Elastic Net,depression
straightness,0.0,0.0,house,Elastic Net,depression
duty_cycle,0.3222468270314613,0.11570230774079747,house,Elastic Net,anxiety
aspect_ratio,0.2764149521858204,0.041597382596283664,house,Elastic Net,anxiety
height,0.19943434740621044,-0.0521590545174116,house,Elastic Net,anxiety
pen_up_ratio,0.1519609177034351,0.020680294358834363,house,Elastic Net,anxiety
median_acceleration,0.13988660880173795,0.014201562899332063,house,Elastic Net,anxiety
abs_mean_slant,0.03314526230461922,0.0011931797316009224,house,Elastic Net,anxiety
F1_in_air_time,0.0,0.0,house,Elastic Net,anxiety
F3_total_time,0.0,0.0,house,Elastic Net,anxiety
F2_on_paper_time,0.0,0.0,house,Elastic Net,anxiety
p95_speed,0.0,0.0,house,Elastic Net,anxiety
median_speed,0.0,0.0,house,Elastic Net,anxiety
path_length,0.0,0.0,house,Elastic Net,anxiety
F4_stroke_count,0.0,0.0,house,Elastic Net,anxiety
direction_concentration,0.0,0.0,house,Elastic Net,anxiety
dominant_angle,0.0,0.0,house,Elastic Net,anxiety
stop_ratio,0.0,0.0,house,Elastic Net,anxiety
straightness,0.0,0.0,house,Elastic Net,anxiety
mean_pressure,0.0,0.0,house,Elastic Net,anxiety
width,0.0,0.0,house,Elastic Net,anxiety
mean_slant,0.0,0.0,house,Elastic Net,anxiety
F1_in_air_time,0.0,0.0,house,Elastic Net,stress
F2_on_paper_time,0.0,0.0,house,Elastic Net,stress
F3_total_time,0.0,0.0,house,Elastic Net,stress
F4_stroke_count,0.0,0.0,house,Elastic Net,stress
duty_cycle,0.0,0.0,house,Elastic Net,stress
path_length,0.0,0.0,house,Elastic Net,stress
median_acceleration,0.0,0.0,house,Elastic Net,stress
median_speed,0.0,0.0,house,Elastic Net,stress
p95_speed,0.0,0.0,house,Elastic Net,stress
stop_ratio,0.0,0.0,house,Elastic Net,stress
straightness,0.0,0.0,house,Elastic Net,stress
dominant_angle,0.0,0.0,house,Elastic Net,stress
direction_concentration,0.0,0.0,house,Elastic Net,stress
mean_pressure,0.0,0.0,house,Elastic Net,stress
width,0.0,0.0,house,Elastic Net,stress
height,0.0,0.0,house,Elastic Net,stress
aspect_ratio,0.0,0.0,house,Elastic Net,stress
ink_density,0.0,0.0,house,Elastic Net,stress
mean_slant,0.0,0.0,house,Elastic Net,stress
std_slant,0.0,0.0,house,Elastic Net,stress
height,1.9731012939500077,-0.02415710208948549,house,Random Forest,TOTAL_DASS
pen_up_ratio,1.581908212155598,0.06479813884755731,house,Random Forest,TOTAL_DASS
duty_cycle,1.012393009925806,0.4449267281648871,house,Random Forest,TOTAL_DASS
pen_up_path_length,0.7568049819305739,0.0929497040540593,house,Random Forest,TOTAL_DASS
abs_mean_slant,0.7379207592315604,-0.036427657347548,house,Random Forest,TOTAL_DASS
ink_density,0.6104309242972603,0.13066526256313213,house,Random Forest,TOTAL_DASS
p95_pen_up_speed,0.6021457891607173,0.08240639813282612,house,Random Forest,TOTAL_DASS
F1_in_air_time,0.5418932459157788,0.18855201539957217,house,Random Forest,TOTAL_DASS
mean_pressure,0.530321982352265,-0.08467970908734933,house,Random Forest,TOTAL_DASS
F4_stroke_count,0.4488897214773309,0.10478768102601152,house,Random Forest,TOTAL_DASS
dominant_angle,0.4151621928241586,-0.07734450648134789,house,Random Forest,TOTAL_DASS
std_slant,0.3758831647448624,0.04925979629113528,house,Random Forest,TOTAL_DASS
median_speed,0.34099084212190667,0.010869632343057597,house,Random Forest,TOTAL_DASS
stop_ratio,0.2872642104786491,-0.06475614904694706,house,Random Forest,TOTAL_DASS
path_length,0.2360464716004288,0.03158926242461713,house,Random Forest,TOTAL_DASS
aspect_ratio,0.22728352077164377,-0.07439247448280119,house,Random Forest,TOTAL_DASS
F3_total_time,0.2163649195948945,0.06456694207930891,house,Random Forest,TOTAL_DASS
p95_speed,0.1987810942258389,0.05215030436804867,house,Random Forest,TOTAL_DASS
direction_concentration,0.18578144738508315,0.0027451725678288128,house,Random Forest,TOTAL_DASS
straightness,0.180848683483867,-0.06608482538604568,house,Random Forest,TOTAL_DASS
height,0.49660076357867156,0.01604331113234828,house,Random Forest,depression
abs_mean_slant,0.4679133762979241,-0.025104862749315913,house,Random Forest,depression
std_slant,0.4399131146585055,0.10592595981235658,house,Random Forest,depression
ink_density,0.4379189878203315,0.15328831835703688,house,Random Forest,depression
pen_up_ratio,0.27352899764581207,0.009575825986627264,house,Random Forest,depression
mean_pressure,0.2509815992850872,-0.044568096567098196,house,Random Forest,depression
pen_up_path_length,0.2496015421904904,0.044560204581593446,house,Random Forest,depression
p95_pen_up_speed,0.2121989228888899,0.012483834667097432,house,Random Forest,depression
direction_concentration,0.163811644078817,-0.03996043784446933,house,Random Forest,depression
F1_in_air_time,0.1579361659237,0.0428359493231258,house,Random Forest,depression
straightness,0.13222786967024197,-0.05415240614842119,house,Random Forest,depression
duty_cycle,0.12315704501064881,0.05326787255143211,house,Random Forest,depression
F4_stroke_count,0.12241029460335841,0.039126714722714194,house,Random Forest,depression
aspect_ratio,0.1081841427863503,-0.030607717149859846,house,Random Forest,depression
dominant_angle,0.09908260415752891,-0.0021659458694077475,house,Random Forest,depression
mean_slant,0.07227374346593513,0.02653071108000377,house,Random Forest,depression
path_length,0.07044806711087963,0.0531273719903808,house,Random Forest,depression
p95_speed,0.07011859154651826,0.009258530301765612,house,Random Forest,depression
stop_ratio,0.05962280137077389,-0.008038468448345491,house,Random Forest,depression
F2_on_paper_time,0.05808302550503534,0.013696551387436707,house,Random Forest,depression
height,0.6295554727459063,-0.06842513488406934,house,Random Forest,stress
pen_up_ratio,0.5686537574261117,0.01575824218941723,house,Random Forest,stress
p95_pen_up_speed,0.4531587499726305,0.12973121083274408,house,Random Forest,stress
F1_in_air_time,0.3474188944013881,0.17476949792207488,house,Random Forest,stress
dominant_angle,0.29466067209279284,-0.010501683928190687,house,Random Forest,stress
